Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	Nerve	6774	26	0.999999999944924	1	ENSG00000203668:ENSG00000272551:ENSG00000155636:ENSG00000079156:ENSG00000223960:ENSG00000112297:ENSG00000025796:ENSG00000271730:ENSG00000183137:ENSG00000147408:ENSG00000104613:ENSG00000175445:ENSG00000061337:ENSG00000130227:ENSG00000241058:ENSG00000120594:ENSG00000238246:ENSG00000168283:ENSG00000263155:ENSG00000166035:ENSG00000137845:ENSG00000128923:ENSG00000259732:ENSG00000157483:ENSG00000157470:ENSG00000267498
DEG.twoside	Ovary	7195	36	0.999999940484466	1	ENSG00000203668:ENSG00000128656:ENSG00000272551:ENSG00000163364:ENSG00000079156:ENSG00000223960:ENSG00000204311:ENSG00000238082:ENSG00000271401:ENSG00000196656:ENSG00000112297:ENSG00000025796:ENSG00000080546:ENSG00000271730:ENSG00000185250:ENSG00000156011:ENSG00000104611:ENSG00000147408:ENSG00000061337:ENSG00000147443:ENSG00000130227:ENSG00000240291:ENSG00000225527:ENSG00000241058:ENSG00000165997:ENSG00000263155:ENSG00000128918:ENSG00000103569:ENSG00000259250:ENSG00000259353:ENSG00000259738:ENSG00000242747:ENSG00000157456:ENSG00000261824:ENSG00000105176:ENSG00000266910
DEG.twoside	Pancreas	10331	44	0.999999999999996	1	ENSG00000133019:ENSG00000091483:ENSG00000203668:ENSG00000235655:ENSG00000128656:ENSG00000154518:ENSG00000144320:ENSG00000155636:ENSG00000223960:ENSG00000180228:ENSG00000204311:ENSG00000145349:ENSG00000112297:ENSG00000164494:ENSG00000080546:ENSG00000271730:ENSG00000183137:ENSG00000135596:ENSG00000156011:ENSG00000147408:ENSG00000175445:ENSG00000061337:ENSG00000147443:ENSG00000130227:ENSG00000241058:ENSG00000165997:ENSG00000120594:ENSG00000168283:ENSG00000148450:ENSG00000263155:ENSG00000255529:ENSG00000259250:ENSG00000137845:ENSG00000128923:ENSG00000157450:ENSG00000137776:ENSG00000157483:ENSG00000140307:ENSG00000173482:ENSG00000260725:ENSG00000169021:ENSG00000105171:ENSG00000105176:ENSG00000266910
DEG.twoside	Pituitary	7083	30	0.999999999598435	1	ENSG00000180287:ENSG00000128656:ENSG00000128655:ENSG00000155636:ENSG00000079156:ENSG00000223960:ENSG00000204311:ENSG00000238082:ENSG00000271141:ENSG00000271401:ENSG00000145349:ENSG00000180801:ENSG00000112297:ENSG00000118690:ENSG00000185250:ENSG00000104611:ENSG00000147408:ENSG00000175445:ENSG00000147443:ENSG00000240291:ENSG00000225527:ENSG00000241058:ENSG00000120594:ENSG00000077327:ENSG00000263155:ENSG00000128918:ENSG00000245975:ENSG00000157483:ENSG00000267692:ENSG00000266910
DEG.twoside	Prostate	4048	17	0.99999666427712	1	ENSG00000054277:ENSG00000203668:ENSG00000174279:ENSG00000128714:ENSG00000128655:ENSG00000180801:ENSG00000112297:ENSG00000135587:ENSG00000147408:ENSG00000253270:ENSG00000175445:ENSG00000240291:ENSG00000241058:ENSG00000263155:ENSG00000128918:ENSG00000103569:ENSG00000259250
DEG.twoside	Salivary_Gland	3752	15	0.999996540347894	1	ENSG00000133019:ENSG00000128656:ENSG00000163364:ENSG00000145349:ENSG00000112297:ENSG00000118690:ENSG00000135587:ENSG00000104611:ENSG00000061337:ENSG00000148450:ENSG00000128918:ENSG00000103569:ENSG00000140297:ENSG00000240163:ENSG00000173482
DEG.twoside	Skin	5256	21	0.999999968596091	1	ENSG00000054277:ENSG00000203668:ENSG00000174371:ENSG00000144320:ENSG00000163364:ENSG00000224577:ENSG00000079156:ENSG00000180801:ENSG00000112297:ENSG00000135587:ENSG00000104611:ENSG00000147408:ENSG00000175445:ENSG00000061337:ENSG00000147443:ENSG00000148450:ENSG00000128918:ENSG00000103569:ENSG00000157456:ENSG00000157483:ENSG00000240163
DEG.twoside	Small_Intestine	4120	18	0.999994514283723	1	ENSG00000233355:ENSG00000117009:ENSG00000128656:ENSG00000163364:ENSG00000079156:ENSG00000180801:ENSG00000112297:ENSG00000118690:ENSG00000271730:ENSG00000147408:ENSG00000061337:ENSG00000147443:ENSG00000204740:ENSG00000120594:ENSG00000128918:ENSG00000103569:ENSG00000259674:ENSG00000140297
DEG.twoside	Spleen	6309	19	0.999999999999625	1	ENSG00000233355:ENSG00000117009:ENSG00000128656:ENSG00000144320:ENSG00000163364:ENSG00000270277:ENSG00000270574:ENSG00000145349:ENSG00000104611:ENSG00000175445:ENSG00000061337:ENSG00000147443:ENSG00000240291:ENSG00000255529:ENSG00000128918:ENSG00000103569:ENSG00000259250:ENSG00000128923:ENSG00000157483
DEG.twoside	Stomach	3709	18	0.999914565554818	1	ENSG00000133019:ENSG00000233355:ENSG00000128656:ENSG00000144320:ENSG00000163364:ENSG00000223960:ENSG00000204311:ENSG00000112297:ENSG00000118690:ENSG00000104611:ENSG00000147408:ENSG00000175445:ENSG00000061337:ENSG00000120594:ENSG00000255529:ENSG00000103569:ENSG00000128923:ENSG00000140297
DEG.twoside	Testis	15238	75	1	1	ENSG00000234464:ENSG00000233355:ENSG00000230015:ENSG00000182901:ENSG00000054277:ENSG00000203668:ENSG00000174371:ENSG00000174279:ENSG00000229434:ENSG00000272551:ENSG00000163364:ENSG00000227098:ENSG00000128655:ENSG00000155636:ENSG00000223960:ENSG00000204311:ENSG00000238082:ENSG00000145349:ENSG00000188107:ENSG00000243828:ENSG00000223504:ENSG00000226497:ENSG00000272476:ENSG00000118690:ENSG00000080546:ENSG00000183137:ENSG00000185250:ENSG00000135587:ENSG00000156011:ENSG00000253335:ENSG00000270255:ENSG00000254242:ENSG00000147408:ENSG00000175445:ENSG00000061337:ENSG00000147443:ENSG00000130227:ENSG00000240291:ENSG00000241058:ENSG00000234244:ENSG00000204740:ENSG00000120594:ENSG00000272366:ENSG00000077327:ENSG00000148450:ENSG00000240874:ENSG00000263155:ENSG00000128918:ENSG00000259250:ENSG00000259353:ENSG00000259738:ENSG00000225798:ENSG00000157456:ENSG00000157483:ENSG00000171989:ENSG00000140307:ENSG00000259482:ENSG00000261824:ENSG00000267389:ENSG00000266977:ENSG00000267623:ENSG00000267768:ENSG00000266906:ENSG00000267617:ENSG00000267339:ENSG00000267498:ENSG00000267574:ENSG00000105171:ENSG00000267258:ENSG00000105176:ENSG00000267760:ENSG00000267777:ENSG00000267407:ENSG00000261400:ENSG00000267204
DEG.twoside	Thyroid	6725	24	0.999999999992567	1	ENSG00000155636:ENSG00000079156:ENSG00000223960:ENSG00000204311:ENSG00000271141:ENSG00000271401:ENSG00000180801:ENSG00000164494:ENSG00000025796:ENSG00000185250:ENSG00000135587:ENSG00000156011:ENSG00000104611:ENSG00000147408:ENSG00000104613:ENSG00000240291:ENSG00000241058:ENSG00000263155:ENSG00000128918:ENSG00000103569:ENSG00000137845:ENSG00000157456:ENSG00000173482:ENSG00000267575
DEG.twoside	Uterus	6387	25	0.999999999599577	1	ENSG00000054277:ENSG00000272551:ENSG00000163364:ENSG00000224577:ENSG00000230552:ENSG00000227098:ENSG00000236501:ENSG00000155636:ENSG00000079156:ENSG00000223960:ENSG00000271401:ENSG00000112297:ENSG00000271730:ENSG00000104611:ENSG00000175445:ENSG00000240291:ENSG00000225527:ENSG00000148450:ENSG00000263155:ENSG00000255529:ENSG00000128918:ENSG00000103569:ENSG00000259732:ENSG00000157483:ENSG00000173482
DEG.twoside	Vagina	3487	14	0.99999185761049	1	ENSG00000128656:ENSG00000144320:ENSG00000174279:ENSG00000128714:ENSG00000079156:ENSG00000112297:ENSG00000135587:ENSG00000104611:ENSG00000175445:ENSG00000263155:ENSG00000128918:ENSG00000103569:ENSG00000140297:ENSG00000240163
